word_id,orth,most_active_onset,most_active_onset_value,entropy_sum_onset,most_active_vowel,most_active_vowel_value,entropy_sum_vowel,most_active_coda,most_active_coda_value,entropy_sum_coda
23145,ROYX,r,0.42110565,21.85071,Y,0.9362233,13.234606,s,0.8920738,21.887749
23146,ROYF,r,0.9834657,22.4779,Y,0.2516644,12.850085,f,0.98474264,23.716543
23147,ROYV,r,0.8101051,22.035028,Y,0.2874848,12.537063,v,0.5962524,22.963238
23148,ROYJ,r,0.9539529,22.487415,Y,0.9669298,13.665269,z,0.014176524,23.853916
23149,ROYS,r,0.7471013,22.014181,Y,0.99290884,13.681846,z,0.99054503,23.687384
23150,ROYZ,r,0.9645882,22.593023,Y,0.98141736,13.582712,z,0.9997702,23.923386
23151,ROYP,r,0.74751145,22.06684,Y,0.71254045,12.894969,p,0.90149915,23.51675
23152,ROYT,r,0.84544736,22.12661,Y,0.9193056,13.403329,t,0.9566911,23.72274
23153,ROYK,r,0.6160219,21.67832,Y,0.65397173,13.004637,k,0.97194684,23.781836
23154,ROYQ,r,0.30771607,21.805302,Y,0.510727,12.828688,k,0.9993728,23.952597
23155,ROYBB,r,0.72461385,21.92714,Y,0.19152147,13.197697,b,0.9915386,23.911293
23156,ROYCH,r,0.97382337,22.470566,Y,0.16519809,13.122922,C,0.7791821,23.045265
23157,ROYCK,r,0.644397,21.773983,Y,0.062191237,13.462932,k,0.99754864,23.96003
23158,ROYDD,r,0.69835806,22.078257,Y,0.40118822,12.936449,d,0.9859098,23.842136
23159,ROYDG,r,0.77194166,22.11442,i,0.7951482,12.109181,g,0.39618355,22.889885
23160,ROYFF,r,0.9552659,22.46485,i,0.100125805,12.985206,f,0.9829925,23.811697
23161,ROYGG,r,0.45878533,21.924368,Y,0.35335886,12.793152,g,0.9828172,23.828701
23162,ROYGH,r,0.8841012,22.368977,I,0.40127134,12.144528,f,0.008828783,23.83828
23163,ROYGN,r,0.9829239,22.774757,Y,0.42352453,12.593331,n,0.9465612,23.670277
23164,ROYKS,r,0.5344303,21.70926,Y,0.87369555,12.491159,k,0.99873334,22.574055
23165,ROYLL,r,0.6114486,21.868998,Y,0.8551075,12.385807,l,0.99991643,23.98629
23166,ROYNG,r,0.96532035,22.62498,i,0.36728513,11.6990385,N,0.7770696,23.12286
23167,ROYNN,r,0.53372926,21.92072,Y,0.804924,13.125202,n,0.961797,23.757736
23168,ROYPH,r,0.95931596,22.520645,i,0.5980926,12.82571,f,0.9754734,23.785957
23169,ROYPP,r,0.91643363,22.514704,i,0.3200003,12.629397,p,0.99287754,23.874397
23170,ROYPS,r,0.78923714,21.843428,i,0.42125455,11.97536,s,0.89790225,21.389874
23171,ROYRR,r,0.049917314,22.426434,Y,0.06956398,13.313009,r,0.98049027,23.833054
23172,ROYSH,r,0.7845758,22.021187,Y,0.5814717,12.57503,S,0.91009915,22.563549
23173,ROYSL,r,0.4064434,21.80658,Y,0.8083727,12.648432,l,0.9901828,23.845726
23174,ROYSS,r,0.46829152,21.826435,Y,0.9226611,13.173383,s,0.8312795,22.84421
23175,ROYTCH,r,0.93919533,22.421923,Y,0.07214913,13.438441,C,0.9399564,23.645197
23176,ROYTH,r,0.8065045,22.181023,Y,0.067627795,13.447025,T,0.9240317,23.565205
23177,ROYTS,r,0.2264072,21.881632,Y,0.88698184,12.066292,t,0.99992275,22.503115
23178,ROYTT,r,0.33262718,21.878126,Y,0.52085364,12.246893,t,0.94414973,23.676214
23179,ROYZZ,r,0.6550384,21.917177,Y,0.96785843,13.6415415,z,0.9999107,23.972708
23180,ROYU,r,0.9113608,22.207504,U,0.27286023,12.2949505,g,0.0027734872,23.926289
23181,ROYE,r,0.8417927,22.24595,Y,0.9206217,12.45693,z,0.008680851,23.853456
23182,ROYES,r,0.88862205,22.239944,Y,0.95016706,12.819174,z,0.99916184,23.108486
23183,ROYED,r,0.9656933,22.500341,Y,0.8343062,12.23417,d,0.37944448,22.186644
23184,RUEH,r,0.9942174,22.304853,U,0.99304295,13.796508,T,0.01674435,23.627796
23185,RUER,r,0.91625476,21.136679,U,0.88327986,13.05746,r,0.977075,23.732302
23186,RUEL,r,0.9696452,22.181969,U,0.98154485,13.486678,l,0.996302,23.917206
23187,RUEM,r,0.9816659,22.432823,U,0.9573652,13.194088,m,0.99882144,23.947529
23188,RUEN,r,0.9910199,22.801493,U,0.9506469,12.664024,n,0.996434,23.933533
23189,RUEB,r,0.99029374,22.549799,U,0.8312654,13.1110735,b,0.9295856,23.555374
23190,RUED,r,0.943236,22.472824,U,0.7491301,12.176743,d,0.9960294,23.931133
23191,RUEG,r,0.95761174,22.369669,U,0.69427484,12.82066,g,0.50746274,22.783287
23192,RUEC,r,0.9773332,22.678642,U,0.9952336,12.727615,s,0.31265604,22.483974
23193,RUEX,r,0.97431403,22.56158,U,0.9420892,12.884544,s,0.953801,22.51821
23194,RUEF,r,0.9952217,22.62223,U,0.59728056,12.123272,f,0.9996228,23.939041
23195,RUEV,r,0.9675318,22.552822,U,0.9862831,13.706248,v,0.9723636,23.707516
23196,RUEJ,r,0.99457884,22.35367,U,0.9994825,13.740745,t,0.0015478212,23.926361
23197,RUES,r,0.96015483,22.279663,U,0.97694206,13.121514,s,0.37254354,22.23193
23198,RUEZ,r,0.99399143,22.58863,U,0.98847336,13.008601,z,0.9779269,23.679737
23199,RUEP,r,0.98037714,22.589472,U,0.99194044,13.465503,p,0.99680954,23.896233
23200,RUET,r,0.97987854,22.64205,U,0.96036285,12.820296,t,0.99959,23.94048
23201,RUEK,r,0.96071345,22.27939,U,0.3709299,12.869054,k,0.9970638,23.901724
23202,RUEQ,r,0.9449506,22.243294,U,0.06826521,13.284098,k,0.9999136,23.8993
23203,RUEBB,r,0.88795877,22.39579,e,0.7718305,12.319008,b,0.99582964,23.922447
23204,RUECH,r,0.98803353,22.358154,U,0.75813574,11.847103,C,0.63953,22.871922
23205,RUECK,r,0.9143809,22.509941,e,0.33476472,12.575598,k,0.99923956,23.936447
23206,RUEDD,r,0.7622362,22.17495,e,0.23362814,12.653488,d,0.9971334,23.96125
23207,RUEDG,r,0.7085358,22.03527,e,0.9963625,12.786898,g,0.112602584,23.330898
23208,RUEFF,r,0.94760406,22.253466,e,0.44985026,12.522953,f,0.9997985,23.974567
23209,RUEGG,r,0.695695,21.98915,U,0.6440477,12.002918,g,0.86996925,23.331915
23210,RUEGH,r,0.9901322,22.641771,U,0.5057649,12.409724,f,0.37239307,22.879538
23211,RUEGN,r,0.9910602,22.867552,A,0.11556228,12.896885,n,0.9973793,23.938217
23212,RUEKS,r,0.9693961,22.615751,e,0.023636451,13.623209,k,0.99997187,23.545355
23213,RUELL,r,0.86373144,22.289808,e,0.9010468,12.558527,l,0.99994874,23.971548
23214,RUENG,r,0.97990566,22.70359,e,0.38043416,12.608011,N,0.7336503,22.880428
23215,RUENN,r,0.92896295,22.577908,U,0.55401015,12.493414,n,0.9988581,23.974724
23216,RUEPH,r,0.9947455,22.663458,U,0.85622424,12.25559,f,0.9963407,23.837261
23217,RUEPP,r,0.99239033,22.742235,U,0.7739427,12.687675,p,0.99982136,23.928425
23218,RUEPS,r,0.9620181,21.942028,U,0.9802696,13.685793,p,0.9963322,22.500568
23219,RUERR,r,0.1554305,22.089367,u,0.9508387,12.803407,r,0.9963806,23.909603
23220,RUESH,r,0.9083894,21.882578,e,0.60952663,12.735722,S,0.9294546,23.514969
23221,RUESL,r,0.87205344,21.986721,U,0.42609313,12.251003,l,0.98650163,23.861868
23222,RUESS,r,0.9244674,22.462149,e,0.84756964,13.026069,s,0.99787784,23.938816
23223,RUETCH,r,0.96369064,21.802189,e,0.78161734,12.353405,C,0.81301165,23.244595
23224,RUETH,r,0.9556029,22.47527,U,0.98676723,12.878477,T,0.99827313,23.252972
23225,RUETS,r,0.91152066,22.204874,e,0.844673,12.511403,t,0.9999988,23.075832
23226,RUETT,r,0.7865976,21.824131,U,0.9545839,13.530693,t,0.99924517,23.972462
23227,RUEZZ,r,0.87941116,22.426373,U,0.45033816,11.660189,z,0.99948883,23.945549
23228,RUEU,r,0.940444,21.18884,U,0.99999166,12.969252,p,0.0021313883,23.912216
23229,RUEE,r,0.90655315,21.54436,U,0.9997938,12.647663,D,0.013574153,23.80795
23230,RUEES,r,0.9306265,22.417953,U,0.99029607,12.7056265,z,0.9659705,22.677261
23231,RUEED,r,0.99358267,22.744156,U,0.6974882,12.807098,d,0.9583422,22.483532
23232,RUIH,r,0.99866974,22.403376,U,0.96035886,12.206419,f,0.044707112,23.479113
23233,RUIR,r,0.98668694,22.270329,u,0.67958796,12.055282,r,0.9134485,23.458918
23234,RUIL,r,0.99834836,22.633028,i,0.7010905,11.682601,l,0.99610704,23.868637
23235,RUIM,r,0.9968939,22.640675,U,0.7734078,12.333958,m,0.99905795,23.685177
23236,RUIN,r,0.9991161,22.846758,U,0.9797968,12.952258,n,0.95176953,23.488619
23237,RUIB,r,0.9974584,22.483414,U,0.60467017,11.769228,b,0.89232254,23.356533
23238,RUID,r,0.99307317,22.537504,U,0.37530228,11.800911,d,0.99734735,23.751373
23239,RUIG,r,0.99912304,22.709429,i,0.96305084,12.750427,g,0.9371538,23.060719
23240,RUIC,r,0.99889296,22.754065,i,0.9759556,13.321777,s,0.15879087,22.76373
23241,RUIX,r,0.99859184,22.690224,i,0.9854277,13.172148,s,0.9615485,21.663855
23242,RUIF,r,0.99934095,22.058298,i,0.60613877,11.828229,f,0.9995913,23.68126
23243,RUIV,r,0.99161506,22.260267,i,0.8536235,12.67366,v,0.87395215,23.130295
23244,RUIJ,r,0.9994461,22.565166,U,0.9901563,12.673175,z,0.033782877,23.563112
23245,RUIS,r,0.99800915,22.675154,i,0.9610798,12.879735,z,0.98502165,23.476189
23246,RUIZ,r,0.99967635,22.692652,i,0.94368726,12.812108,z,0.99974364,23.698402
23247,RUIP,r,0.9992453,22.766853,i,0.9253809,12.958732,p,0.99903226,23.846695
23248,RUIT,r,0.9988537,22.714228,U,0.821394,12.357052,t,0.9990171,23.853746
23249,RUIK,r,0.9978064,22.412868,i,0.61285144,12.67099,k,0.8808775,23.364735
23250,RUIQ,r,0.9866411,22.441586,i,0.7861004,13.070975,k,0.99166346,23.863783
23251,RUIBB,r,0.98816794,22.676489,U,0.31271645,12.724271,b,0.9971841,23.852642
23252,RUICH,r,0.99703753,22.65076,i,0.87009674,12.384461,C,0.7809967,22.989937
23253,RUICK,r,0.99537283,22.886694,i,0.9583682,13.663314,k,0.97435737,23.743355
23254,RUIDD,r,0.9795806,22.806099,i,0.47504205,12.589195,d,0.9977406,23.899578
23255,RUIDG,r,0.9960377,22.859972,i,0.9998679,13.818935,g,0.8201998,22.984886
23256,RUIFF,r,0.9957111,22.434725,i,0.9643887,13.575789,f,0.99970406,23.791492
23257,RUIGG,r,0.9979086,22.877695,i,0.96777946,13.139003,g,0.9964049,23.675179
23258,RUIGH,r,0.9986518,22.521515,I,0.9886363,12.888899,f,0.23207715,22.910091
23259,RUIGN,r,0.99975103,22.897293,I,0.81158113,12.278913,n,0.9769121,23.740568
23260,RUIKS,r,0.98680437,22.655804,i,0.9992067,13.941687,s,0.9993362,22.766651
23261,RUILL,r,0.99355936,22.831684,i,0.98389405,13.408338,l,0.9999583,23.964893
23262,RUING,r,0.9965417,22.781326,i,0.99908113,13.902472,N,0.7930042,23.076082
23263,RUINN,r,0.99492115,22.897417,i,0.9897731,12.909175,n,0.97432804,23.7886
23264,RUIPH,r,0.9986272,22.3114,i,0.99664366,12.906334,f,0.99835324,23.719437
23265,RUIPP,r,0.99908614,22.894072,i,0.99866056,12.985718,p,0.9999285,23.892544
23266,RUIPS,r,0.9962069,21.816593,i,0.99508804,13.111399,p,0.9983424,22.616474
23267,RUIRR,r,0.63309854,21.92194,u,0.9933304,13.883904,r,0.98603487,23.84671
23268,RUISH,r,0.99164563,22.458347,i,0.985919,13.662842,S,0.978833,23.091354
23269,RUISL,r,0.9890542,22.679453,I,0.9228818,12.511942,l,0.9835945,23.751245
23270,RUISS,r,0.9945762,22.74508,i,0.9827262,13.686968,s,0.93707496,22.63554
23271,RUITCH,r,0.9980235,22.418447,i,0.8463041,12.906435,C,0.94890803,23.586975
23272,RUITH,r,0.9956104,22.60515,U,0.9113029,12.55348,T,0.9764215,22.897276
23273,RUITS,r,0.96128,22.212294,i,0.9983485,13.343523,t,0.99999547,22.73363
23274,RUITT,r,0.96982074,22.605356,i,0.7364566,12.05721,t,0.99876714,23.82548
23275,RUIZZ,r,0.9953307,22.907719,i,0.98731625,13.32889,z,0.9999728,23.908215
23276,RUIU,r,0.9987539,21.96428,U,0.99996495,13.087222,m,0.005173753,23.857439
23277,RUIE,r,0.9987418,22.824604,U,0.99567395,13.557943,z,0.022225697,23.65086
23278,RUIES,r,0.99561405,22.706251,I,0.97796637,13.004171,z,0.99979717,23.621273
23279,RUIED,r,0.9957942,22.659601,I,0.9769646,12.55522,t,0.91800356,22.58021
23280,RUYH,r,0.9927799,22.854296,I,0.9999151,13.9433,S,0.011256516,23.792665
23281,RUYR,r,0.9316497,22.456873,I,0.9914806,12.925256,r,0.99339455,23.906635
23282,RUYL,r,0.99239045,22.820385,I,0.99985576,13.985258,l,0.9912759,23.896809
23283,RUYM,r,0.9780398,22.789793,I,0.98618364,13.853973,m,0.99604994,23.950546
23284,RUYN,r,0.9965733,22.877886,I,0.999022,13.941119,n,0.9606805,23.738186
23285,RUYB,r,0.9879382,22.7978,I,0.99743444,13.953609,b,0.85149556,23.351986
23286,RUYD,r,0.9682749,22.72403,I,0.99975604,13.986694,d,0.99739057,23.955853
23287,RUYG,r,0.99166006,22.811237,I,0.44065377,12.962656,g,0.63745904,22.660973
23288,RUYC,r,0.97699976,22.677538,I,0.9016342,13.491179,s,0.065094985,23.362677
23289,RUYX,r,0.99447435,22.88845,I,0.5548731,12.91561,s,0.8747065,21.59956
23290,RUYF,r,0.9905386,22.80034,I,0.9920868,13.909078,f,0.9993843,23.961704
23291,RUYV,r,0.98644364,22.557148,I,0.9810827,13.733604,v,0.99419564,23.901838
23292,RUYJ,r,0.99705756,22.87421,I,0.9997913,13.931765,Z,0.0009923565,23.956192
23293,RUYS,r,0.9885866,22.836554,I,0.9935776,13.925201,z,0.25466833,22.861832
23294,RUYZ,r,0.99875486,22.915802,I,0.99419606,13.893819,z,0.9875426,23.809536
23295,RUYP,r,0.98681587,22.85659,I,0.99192274,13.895269,p,0.9815911,23.849003
23296,RUYT,r,0.99716824,22.844559,I,0.9966793,13.955693,t,0.99456584,23.934326
23297,RUYK,r,0.9871918,22.854597,I,0.9590069,13.745348,k,0.9839438,23.868162
23298,RUYQ,r,0.9506934,22.550821,I,0.9615106,13.761787,k,0.9995882,23.984165
23299,RUYBB,r,0.96615857,22.726107,I,0.75129104,13.180611,b,0.9979043,23.943886
23300,RUYCH,r,0.9859731,22.728426,I,0.58472633,12.985888,C,0.7013384,22.670925
23301,RUYCK,r,0.9256345,22.575966,I,0.13329037,13.356566,k,0.99811375,23.97364
23302,RUYDD,r,0.93803966,22.641575,I,0.9570063,13.738831,d,0.99680424,23.9653
23303,RUYDG,r,0.96874267,22.741556,i,0.38933006,12.827373,j,0.48632076,22.164808
23304,RUYFF,r,0.9594619,22.703083,I,0.90137047,13.479274,f,0.9987961,23.962978
23305,RUYGG,r,0.96773136,22.72546,I,0.0061008404,13.894222,g,0.96737903,23.683243
23306,RUYGH,r,0.9280775,22.57721,I,0.99998677,13.896177,f,0.063032664,23.539547
23307,RUYGN,r,0.9759883,22.721449,I,0.9978788,13.933367,n,0.9292163,23.46307
23308,RUYKS,r,0.945691,22.592049,I,0.7730368,12.877283,k,0.9996934,23.289726
23309,RUYLL,r,0.9777413,22.77426,I,0.868354,13.334957,l,0.9999151,23.984577
23310,RUYNG,r,0.99160284,22.870964,i,0.28682762,13.013483,N,0.28023043,22.820034
23311,RUYNN,r,0.9519476,22.691849,I,0.71537036,12.98211,n,0.9732528,23.816471
23312,RUYPH,r,0.9979241,22.891977,I,0.751638,12.987094,f,0.99560577,23.920256
23313,RUYPP,r,0.99817514,22.938183,i,0.27095345,12.509854,p,0.9992842,23.967175
23314,RUYPS,r,0.9975504,22.573372,i,0.10456076,13.093711,p,0.9942194,22.619427
23315,RUYRR,r,0.25900853,22.022364,u,0.9898128,12.958765,r,0.9985563,23.964128
23316,RUYSH,r,0.9254736,22.544905,I,0.9815864,13.827004,S,0.99353665,23.892857
23317,RUYSL,r,0.70333564,22.023428,I,0.9999808,13.980402,l,0.96038747,23.723274
23318,RUYSS,r,0.96628743,22.73717,I,0.78565896,13.233724,s,0.95228684,23.687517
23319,RUYTCH,r,0.9830095,22.788557,I,0.22524266,13.204818,C,0.90389204,23.507114
23320,RUYTH,r,0.9922576,22.799255,I,0.98527735,13.785793,T,0.7978735,22.937609
23321,RUYTS,r,0.9649832,22.679106,I,0.8666127,12.5781975,t,0.99998844,22.975357
23322,RUYTT,r,0.9635523,22.590195,I,0.7098809,13.105342,t,0.9885181,23.898361
23323,RUYZZ,r,0.89543587,22.485437,I,0.978295,13.785252,z,0.99861157,23.957062
23324,RUYU,r,0.99636465,22.533255,U,0.9838886,12.979879,b,0.0011053355,23.945534
23325,RUYE,r,0.94195366,22.590876,I,0.9999993,12.941214,j,0.0115435645,23.766932
23326,RUYES,r,0.8814811,22.25137,I,0.9999974,13.207539,z,0.91098285,23.339489
23327,RUYED,r,0.996283,22.677149,I,0.99999094,13.987262,d,0.76226753,22.174896
23328,WEH,w,0.9965312,22.872112,e,0.97630024,13.484898,T,0.08534095,23.37355
23329,WER,w,0.9979937,22.91592,u,0.98733205,13.800956,r,0.99982554,23.89906
23330,WEL,w,0.99623847,22.86866,e,0.9982488,13.849131,l,0.99958044,23.914837
23331,WEM,w,0.97977614,22.77147,e,0.9669745,13.175643,m,0.99884427,23.90114
23332,WEN,w,0.999838,22.866623,e,0.99792933,13.600501,n,0.9998678,23.939598
23333,WEB,w,0.9650007,22.547012,e,0.97247577,13.692793,b,0.8663587,23.285048
23334,WED,w,0.99323565,22.876444,e,0.99916947,13.728868,d,0.9985623,23.8599
23335,WEG,w,0.97993845,22.716537,e,0.99070674,13.396703,g,0.80188817,22.887783
23336,WEC,w,0.9983877,22.586119,e,0.99888057,13.6802845,k,0.72469395,21.709164
23337,WEX,w,0.97793466,22.676071,e,0.9979474,13.703995,k,0.9986249,23.515762
23338,WEF,w,0.98862237,22.777937,e,0.9854977,13.620332,f,0.99929893,23.884115
23339,WEV,w,0.9912924,22.7858,e,0.92814493,12.498057,v,0.9818787,23.577068
23340,WEJ,w,0.997656,22.86472,e,0.96769094,13.273348,p,0.004958769,23.843483
23341,WES,w,0.988472,22.814949,e,0.98385704,13.397699,z,0.88212425,22.500816
23342,WEZ,w,0.9948631,22.808163,e,0.8307756,12.44234,z,0.99981326,23.563927
23343,WEP,w,0.9971571,22.722857,e,0.88789046,13.344212,p,0.9994091,23.89663
23344,WET,w,0.9983041,22.918472,e,0.998777,13.889135,t,0.99985623,23.88543
23345,WEK,w,0.99673575,22.886118,e,0.6237193,12.48294,k,0.99975616,23.881626
23346,WEQ,w,0.99964213,22.335352,e,0.103929915,13.114984,k,0.9999919,23.743992
23347,WEBB,w,0.357514,22.002043,e,0.9995653,13.939363,b,0.99327725,23.836567
23348,WECH,w,0.99710804,22.816555,e,0.9961451,13.340189,C,0.9497771,23.300255
23349,WECK,w,0.9940011,22.864426,e,0.9949751,13.7667885,k,0.9999697,23.886833
23350,WEDD,w,0.9760073,22.789673,e,0.9865866,13.863992,d,0.9992661,23.964882
23351,WEDG,w,0.9813672,22.780298,e,0.9999683,11.7124815,g,0.51302224,22.28982
23352,WEFF,w,0.996917,22.89891,e,0.99199075,13.5191345,f,0.99948955,23.929676
23353,WEGG,w,0.6063422,21.98667,e,0.99909174,13.836067,g,0.97434413,23.707296
23354,WEGH,w,0.9942926,22.856739,e,0.79957575,12.385561,f,0.15932488,23.010065
23355,WEGN,w,0.9970913,22.89324,e,0.9786622,13.460121,n,0.9998036,23.930485
23356,WEKS,w,0.9642549,22.513342,e,0.89872986,12.573621,k,0.9999964,23.309334
23357,WELL,w,0.9954477,22.870094,e,0.99984336,13.736805,l,0.99998724,23.950947
23358,WENG,w,0.9989287,22.900158,e,0.9963111,12.933713,N,0.9340596,22.86324
23359,WENN,w,0.997255,22.92285,e,0.98973656,13.861624,n,0.9999541,23.979046
23360,WEPH,w,0.99546945,22.890844,e,0.98897713,13.70646,f,0.99462306,23.677341
23361,WEPP,w,0.73243475,22.108038,e,0.49115947,12.315708,p,0.9999814,23.884022
23362,WEPS,w,0.6464796,21.891302,e,0.28179324,12.549625,p,0.9992944,22.372715
23363,WERR,w,0.98950815,22.874386,u,0.999949,13.988276,r,0.9999516,23.937714
23364,WESH,w,0.99187225,22.838972,e,0.9679644,13.246408,S,0.9889732,23.567604
23365,WESL,w,0.8609862,22.341415,e,0.96410584,12.1432,l,0.9995382,23.927937
23366,WESS,w,0.98098826,22.818151,e,0.9996542,13.894327,s,0.99879164,23.795982
23367,WETCH,w,0.9956963,22.903717,e,0.9977715,13.537471,C,0.9925902,23.705553
23368,WETH,w,0.98358595,22.779778,e,0.9988464,13.772352,T,0.9995065,23.650764
23369,WETS,w,0.95010424,22.647488,e,0.97235185,13.070055,t,0.9999964,23.33033
23370,WETT,w,0.9960129,22.913782,e,0.76012605,13.105442,t,0.9997739,23.93303
23371,WEZZ,w,0.99210876,22.797726,e,0.6157297,12.556064,z,0.9999895,23.930397
23372,WEU,y,0.99550337,22.578676,U,0.9999989,13.886126,p,0.007867727,23.831776
23373,WEE,w,0.9992367,22.949947,E,0.9995975,13.926248,z,0.0075215013,23.851164
23374,WEES,w,0.9971323,22.934978,E,0.99872917,13.879485,z,0.9930495,23.605988
23375,WEED,w,0.99851495,22.950823,E,0.95299655,13.671753,d,0.9805997,23.724438
23376,WIH,w,0.9986689,22.932194,i,0.91919416,12.611888,f,0.007415218,23.744091
23377,WIR,w,0.9992015,22.952408,u,0.9610954,13.540894,r,0.9996582,23.93626
23378,WIL,w,0.99339867,22.879917,i,0.97731143,12.98992,l,0.9984653,23.931828
23379,WIM,w,0.9979988,22.901478,i,0.9894246,13.776591,m,0.99957186,23.938694
23380,WIN,w,0.9999057,22.882263,i,0.98475176,13.439106,n,0.9981577,23.870453
23381,WIB,w,0.9362401,22.391787,i,0.85653675,12.818067,b,0.89960134,23.381824
23382,WID,w,0.99593204,22.887112,i,0.47568467,11.996765,d,0.9989165,23.938828
23383,WIG,w,0.9727296,22.728714,i,0.9998646,13.892823,g,0.94240224,23.381746
23384,WIC,w,0.9997087,22.752007,i,0.9996449,13.953829,k,0.8011708,21.964231
23385,WIX,w,0.99496955,22.87311,i,0.9998604,13.968241,k,0.9982828,23.632149
23386,WIF,w,0.9929597,22.781046,i,0.9890216,13.673345,f,0.9991799,23.916473
23387,WIV,w,0.99489635,22.888508,i,0.9969355,13.798213,v,0.98843014,23.812506
23388,WIJ,w,0.9987488,22.915964,i,0.98054034,13.24553,p,0.0013630457,23.899544
23389,WIS,w,0.9955491,22.908546,i,0.9949827,13.750147,z,0.8554865,22.383717
23390,WIZ,w,0.9918607,22.843311,i,0.9632055,13.4939995,z,0.9992803,23.3933
23391,WIP,w,0.998862,22.895124,i,0.99678206,13.925687,p,0.99792624,23.914951
23392,WIT,w,0.9986785,22.925701,i,0.9806378,13.715491,t,0.9997348,23.907757
23393,WIK,w,0.99844944,22.902617,i,0.99725467,13.307138,k,0.99989545,23.498981
23394,WIQ,w,0.99994504,22.76841,i,0.9947454,13.890588,k,0.99998856,23.772846
23395,WIBB,w,0.30390453,22.051203,i,0.3383006,13.01458,b,0.9961397,23.855812
23396,WICH,w,0.99928826,22.869144,i,0.9988418,13.902573,C,0.9627406,23.437695
23397,WICK,w,0.9990263,22.923088,i,0.99973017,13.962092,k,0.9999689,23.912468
23398,WIDD,w,0.99422777,22.914055,i,0.8082537,13.2200775,d,0.99863607,23.969215
23399,WIDG,w,0.9936674,22.901253,i,0.999987,13.685313,g,0.5924535,22.021847
23400,WIFF,w,0.998835,22.90435,i,0.99953127,13.9200735,f,0.9993181,23.945892
23401,WIGG,w,0.5193269,21.970682,i,0.999273,13.95809,g,0.9972036,23.84988
23402,WIGH,w,0.99596477,22.915451,I,0.953032,13.565582,f,0.07482832,23.485691
23403,WIGN,w,0.9959292,22.886045,I,0.8849861,13.363583,n,0.9992398,23.907398
23404,WIKS,w,0.96389127,22.678423,i,0.99988246,13.914255,k,0.999997,23.187908
23405,WILL,w,0.9953935,22.89109,i,0.9982035,13.729155,l,0.99995005,23.971043
23406,WING,w,0.9980584,22.897692,i,0.9999802,13.955945,N,0.9887938,23.617996
23407,WINN,w,0.9990151,22.96126,i,0.9983333,13.969937,n,0.9986904,23.959946
23408,WIPH,w,0.9906074,22.812157,i,0.9998567,13.990503,f,0.9960155,23.738836
23409,WIPP,w,0.86199987,22.369532,i,0.99993527,13.961132,p,0.99993026,23.896091
23410,WIPS,w,0.54882723,21.69997,i,0.99981564,13.959509,p,0.9964959,22.647854
23411,WIRR,w,0.99505436,22.930725,u,0.9996419,13.8679495,r,0.9999143,23.957708
23412,WISH,w,0.99883574,22.911646,i,0.9990859,13.8433895,S,0.99106115,23.75749
23413,WISL,w,0.94503087,22.634321,I,0.9915876,12.296317,l,0.9991671,23.935879
23414,WISS,w,0.9956031,22.93262,i,0.99822515,13.926768,s,0.99632394,23.870861
23415,WITCH,w,0.9975319,22.917913,i,0.99550074,13.906752,C,0.99235207,23.79861
23416,WITH,w,0.9890722,22.808254,i,0.9788477,13.777579,T,0.9965035,23.697237
23417,WITS,w,0.94127405,22.591991,i,0.99832505,13.931396,t,0.9999975,23.63855
23418,WITT,w,0.99891067,22.943382,i,0.9903044,13.905776,t,0.9991278,23.938253
23419,WIZZ,w,0.9987023,22.921186,i,0.994517,13.789977,z,0.999926,23.870426
23420,WIU,w,0.99847645,22.936749,U,0.7985799,12.626026,r,0.002949135,23.893414
23421,WIE,w,0.9948544,22.824757,E,0.8508761,12.133754,d,0.002211095,23.8999
23422,WIES,w,0.9575594,22.654053,E,0.76451737,12.699468,z,0.6541647,22.120752
23423,WIED,w,0.99453133,22.88724,I,0.44832456,11.744407,d,0.9935322,23.82235
23424,WOH,w,0.92737895,22.561934,^,0.57320637,11.743157,T,0.012059953,23.696463
23425,WOR,w,0.93658835,22.607548,O,0.87766874,12.650983,r,0.9997377,23.927853
23426,WOL,w,0.8810435,22.392487,O,0.11336896,12.851683,l,0.9887149,23.797846
23427,WOM,w,0.86826396,22.38477,^,0.65633875,12.201393,m,0.9988306,23.911047
23428,WON,w,0.99806887,22.90939,^,0.6691973,12.482467,n,0.997436,23.89974
23429,WOB,w,0.7002954,22.056196,a,0.2907459,12.052388,b,0.8608981,23.309391
23430,WOD,w,0.92335254,22.556808,a,0.33179402,12.721921,d,0.9995328,23.955929
23431,WOG,w,0.626671,21.978521,o,0.42263457,12.056904,g,0.88603395,23.320631
23432,WOC,w,0.9906148,22.864325,a,0.6807232,11.9287195,k,0.17993988,22.79655
23433,WOX,w,0.93627864,22.590294,a,0.7316173,12.08058,k,0.99040306,23.127378
23434,WOF,w,0.9477661,22.626284,o,0.114153944,12.957275,f,0.9991918,23.91412
23435,WOV,w,0.9365474,22.583181,a,0.94015,12.706838,v,0.97769475,23.730679
23436,WOJ,w,0.92647505,22.575594,U,0.34007886,12.013311,d,0.002874908,23.90077
23437,WOS,w,0.8050798,22.21935,^,0.60108644,12.080389,z,0.83419424,22.582737
23438,WOZ,w,0.8053335,22.197962,a,0.35628423,12.245491,z,0.99888235,23.707909
23439,WOP,w,0.9790552,22.819347,a,0.86242265,12.809296,p,0.9965251,23.923235
